uuid,min_x,min_y,max_x,max_y,start_date,end_date,geometry
a6b38b82-25ca-439c-84da-d645f34a15af,11.074218749999998,49.95121990866203,11.25,50.06419173665909,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 49.95121990866203, 11.074218749999998 50.06419173665909, 11.25 50.06419173665909, 11.25 49.95121990866203, 11.074218749999998 49.95121990866203))"
5f4ddded-9138-457e-981e-fc3a87a2b015,10.8984375,50.06419173665909,11.074218749999998,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((10.8984375 50.06419173665909, 10.8984375 50.17689812200106, 11.074218749999998 50.17689812200106, 11.074218749999998 50.06419173665909, 10.8984375 50.06419173665909))"
2c73d640-68a2-432e-ae4f-49f6e8333d85,10.8984375,50.17689812200106,11.074218749999998,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((10.8984375 50.17689812200106, 10.8984375 50.28933925329178, 11.074218749999998 50.28933925329178, 11.074218749999998 50.17689812200106, 10.8984375 50.17689812200106))"
9152ae05-ccb4-4136-8822-d5804e066b47,11.074218749999998,50.06419173665909,11.25,50.17689812200106,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 50.06419173665909, 11.074218749999998 50.17689812200106, 11.25 50.17689812200106, 11.25 50.06419173665909, 11.074218749999998 50.06419173665909))"
df2a76b1-3c8c-4d1f-b54c-71263edfa087,11.074218749999998,50.17689812200106,11.25,50.28933925329178,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 50.17689812200106, 11.074218749999998 50.28933925329178, 11.25 50.28933925329178, 11.25 50.17689812200106, 11.074218749999998 50.17689812200106))"
6b75c623-9e15-4856-94ac-be6fe8463859,10.546875,50.28933925329178,10.72265625,50.40151532278236,2023-05-01,2023-06-01,"POLYGON ((10.546875 50.28933925329178, 10.546875 50.40151532278236, 10.72265625 50.40151532278236, 10.72265625 50.28933925329178, 10.546875 50.28933925329178))"
53642ede-ecff-46c2-ba1f-77147bcac1d3,10.72265625,50.28933925329178,10.8984375,50.40151532278236,2023-05-01,2023-06-01,"POLYGON ((10.72265625 50.28933925329178, 10.72265625 50.40151532278236, 10.8984375 50.40151532278236, 10.8984375 50.28933925329178, 10.72265625 50.28933925329178))"
10efc3b1-ac76-484d-8a5c-5640cd0722a9,10.8984375,50.28933925329178,11.074218749999998,50.40151532278236,2023-05-01,2023-06-01,"POLYGON ((10.8984375 50.28933925329178, 10.8984375 50.40151532278236, 11.074218749999998 50.40151532278236, 11.074218749999998 50.28933925329178, 10.8984375 50.28933925329178))"
4e39fda5-2fa7-4d38-8ea4-a241b466c81c,11.074218749999998,50.28933925329178,11.25,50.40151532278236,2023-05-01,2023-06-01,"POLYGON ((11.074218749999998 50.28933925329178, 11.074218749999998 50.40151532278236, 11.25 50.40151532278236, 11.25 50.28933925329178, 11.074218749999998 50.28933925329178))"
329910cc-8487-4a10-aca6-89ff0f8ef2d6,11.25,47.398349200359256,11.425781250000002,47.5172006978394,2023-05-01,2023-06-01,"POLYGON ((11.25 47.398349200359256, 11.25 47.5172006978394, 11.425781250000002 47.5172006978394, 11.425781250000002 47.398349200359256, 11.25 47.398349200359256))"
